AgentId,MetricDate,Total sessions,Number of resolved sessions,Number of escalated sessions,Number of abandoned sessions,Number of engaged sessions,Number of unengaged sessions,Number of CSAT responses,Number of responses with CSAT rating of 1,Number of responses with CSAT rating of 2,Number of responses with CSAT rating of 3,Number of responses with CSAT rating of 4,Number of responses with CSAT rating of 5,Average duration of all sessions,Average duration of unengaged sessions,Average duration of engaged sessions,Average duration of resolved sessions,Average duration of escalated sessions,Average duration of abandoned sessions,Number of engaged sessions with knowledge sources used,Number of unengaged sessions with knowledge sources used,Number of resolved sessions with knowledge sources used,Number of escalated sessions with knowledge sources used,Number of abandoned sessions with knowledge sources used
e3b3040b-61d1-528d-1f62-be2d0226553b,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
4458838b-ab24-351e-3f09-56524168fdd1,2026-04-26,109,1,0,1,2,107,0,0,0,0,0,0,273.78899082569,248.6261682243,1623.5,1950.0,,1297.0,0,0,0,0,0
91972360-80b0-4958-49b7-ae11f6b737ca,2026-04-26,4,2,0,0,2,2,0,0,0,0,0,0,168.5,1.0,336.0,336.0,,,0,0,0,0,0
6e658adc-fd2c-5e2d-4c87-36c2c1cb51c4,2026-04-26,2,0,1,1,2,0,0,0,0,0,0,0,520.5,,520.5,,236.0,805.0,0,0,0,0,0
720ea527-bf20-0f04-43a9-48bc33456a2a,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,1.5,1.5,,,,,0,0,0,0,0
ce2d34f5-959c-32c2-14d7-cb80d1052b83,2026-04-26,2,0,0,2,2,0,0,0,0,0,0,0,3644.5,,3644.5,,,3644.5,2,0,0,0,2
3e51e456-f420-c291-9ea0-2b09a1b4c492,2026-04-26,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
5258db13-d15e-2df2-212d-24193af3e914,2026-04-26,4,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
8785182c-24d6-7f79-5dc9-9ac9fd249562,2026-04-26,6,0,0,2,2,4,0,0,0,0,0,0,825.0,354.0,1767.5,,,1767.5,2,0,0,0,2
3df4e0f1-704f-5af7-e497-40652c5ca068,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
65f50475-4310-c061-588a-0013c4281df5,2026-04-26,462,0,1,7,8,454,0,0,0,0,0,0,210.96103896104,212.41629955947,90.75,,67.0,94.14285714286,6,0,0,0,6
65bbdc79-666e-a342-3d21-79b2268a6540,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
1b4583bb-fc76-a13e-39bc-9566a7c4280b,2026-04-26,6,1,2,1,4,2,0,0,0,0,0,0,464.0,1.0,695.0,2.0,1165.0,452.0,0,0,0,0,0
f13ff83d-6efb-2358-1be9-2c3d123c3530,2026-04-26,1,1,0,0,1,0,0,0,0,0,0,0,23.0,,23.0,23.0,,,1,0,1,0,0
5e6e2926-6798-bb2d-e2af-43a71af2b580,2026-04-26,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
6f9b0017-2771-4be0-83b2-b6f7f79e7f2f,2026-04-26,1,0,0,0,0,1,0,0,0,0,0,0,930.0,930.0,,,,,0,0,0,0,0
5cd1588b-b6ac-c38f-cc0b-b963910d377b,2026-04-26,4,0,0,0,0,4,0,0,0,0,0,0,225.5,225.5,,,,,0,0,0,0,0
e4e7d32c-41d8-8ae5-4855-4a93e111daa6,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,236.0,236.0,,,,,0,0,0,0,0
b950741e-e5d5-31e5-b7bd-a2b94c5b2a45,2026-04-26,5,0,0,0,0,5,0,0,0,0,0,0,128.4,128.4,,,,,0,0,0,0,0
6f839a22-bcfd-8a3b-2e70-951c6674d89c,2026-04-26,11,2,0,1,3,8,0,0,0,0,0,0,238.27272727273,243.375,225.0,72.0,,533.0,1,0,1,0,0
74ea7f1c-90a4-6c8f-b363-e531912d7422,2026-04-26,3,0,0,0,0,3,0,0,0,0,0,0,3.0,3.0,,,,,0,0,0,0,0
9cd1c429-fd64-bef9-7d43-ef9b389c23bb,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,498.5,498.5,,,,,0,0,0,0,0
7030e518-ffcd-942f-5bd7-88468d88d123,2026-04-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
01e3d1c9-25f8-af6f-9f07-221ca9eaf679,2026-04-26,6,0,0,0,0,6,0,0,0,0,0,0,386.66666666667,386.66666666667,,,,,0,0,0,0,0
f1f1cf16-d325-a148-a234-5d56c18758ae,2026-04-26,4,0,0,1,1,3,0,0,0,0,0,0,1.5,0.66666666667,4.0,,,4.0,0,0,0,0,0
dd4f770c-d6ba-d4eb-0822-e7c6df575129,2026-04-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
defb5cbe-823d-63d1-3cfd-be08db1961c8,2026-04-26,3,0,0,0,0,3,0,0,0,0,0,0,310.33333333333,310.33333333333,,,,,0,0,0,0,0
88df5d78-2875-0e48-4f24-7e5887fa7ccb,2026-04-26,3,0,0,0,0,3,0,0,0,0,0,0,298.0,298.0,,,,,0,0,0,0,0
ab0e793c-922c-a546-1e96-a7e20fbfa785,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
2ad6c899-c22b-8477-5480-cba533a9b97a,2026-04-26,12,8,0,0,8,4,0,0,0,0,0,0,229.08333333333,200.75,243.375,243.375,,,6,0,6,0,0
563f71c5-1148-b938-3c8e-ce179379137d,2026-04-26,6,2,0,0,2,4,0,0,0,0,0,0,355.66666666667,480.5,107.0,107.0,,,2,0,2,0,0
afb1588e-9ed5-93ba-b6b4-5b09178f28cb,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,10.0,10.0,,,,,0,0,0,0,0
e2e9b9bf-687b-f74c-7d45-25f37498f19b,2026-04-26,10,0,0,0,0,10,0,0,0,0,0,0,90.2,90.2,,,,,0,0,0,0,0
630af2ca-f154-7cc9-2f4a-2b77f7e7876a,2026-04-26,4,0,0,1,1,3,0,0,0,0,0,0,11.0,1.0,41.0,,,41.0,1,0,0,0,1
1b9df7bf-87a9-3017-5d98-6e6b9125eec8,2026-04-26,11,0,0,0,0,11,0,0,0,0,0,0,81.81818181818,81.81818181818,,,,,0,0,0,0,0
87393e81-7495-669f-21ae-593bef161fec,2026-04-26,39,0,1,7,8,31,0,0,0,0,0,0,123.28205128205,119.54838709677,141.75,,67.0,152.57142857143,8,0,0,1,7
11c98121-b090-86f2-e35e-095856ee3c17,2026-04-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
0cc128b8-60e7-2d86-1000-8ed0ab803cc1,2026-04-26,5,2,0,0,2,3,0,0,0,0,0,0,898.2,605.66666666667,1337.5,1337.5,,,2,1,2,0,0
cf990179-095f-576b-1d8d-e7811941904c,2026-04-26,6,3,0,0,3,3,0,0,0,0,0,0,484.66666666667,13.33333333333,956.66666666667,956.66666666667,,,0,0,0,0,0
be46af07-7683-9d65-b775-6587f2749483,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,58.0,58.0,,,,,0,0,0,0,0
d02b8615-c9b2-83e9-6872-5b8a58a38c4c,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,236.0,236.0,,,,,0,0,0,0,0
046d84d7-e990-f703-1ceb-9a11f30c3748,2026-04-26,3,0,0,0,0,3,0,0,0,0,0,0,301.0,301.0,,,,,0,0,0,0,0
22c60af1-7353-6a92-4e50-18d2e056c738,2026-04-26,4,0,0,0,0,4,0,0,0,0,0,0,125.5,125.5,,,,,0,0,0,0,0
79824940-e4a8-1854-e9e5-5cb25de6b79c,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
c0e7df5b-2f09-6209-e578-cad4124ccaa9,2026-04-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
d016454a-df0f-bde2-ca7b-966e23c4bd35,2026-04-26,69,20,41,6,67,2,9,0,0,0,2,7,178.31884057971,1.5,183.4776119403,167.6,135.17073170732,571.83333333333,15,0,6,6,3
84fd6b25-b55c-ae4d-4098-b607983fdcc8,2026-04-26,4,0,0,0,0,4,0,0,0,0,0,0,0.5,0.5,,,,,0,0,0,0,0
d183e97a-3463-5739-c4c8-192b31179f95,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
86b38839-1509-0ea8-5c97-e4e69f1d98cd,2026-04-26,5,5,0,0,5,0,0,0,0,0,0,0,328.8,,328.8,328.8,,,4,0,4,0,0
d188015f-7a62-4b41-8595-8708416a1a9d,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,1.5,1.5,,,,,0,0,0,0,0
65ade57c-ab2d-f32c-6d04-ca4362bcd111,2026-04-26,13,11,0,0,11,2,0,0,0,0,0,0,159.92307692308,319.0,131.0,131.0,,,10,0,10,0,0
e4cf2d10-ba29-5a61-46d6-73c2eb8aa7c7,2026-04-26,10,1,1,0,2,8,0,0,0,0,0,0,94.4,79.75,155.0,41.0,269.0,,0,0,0,0,0
def46aa3-a5f8-bba0-cb4f-709330253b6d,2026-04-26,102,10,0,4,14,88,0,0,0,0,0,0,33.96078431373,0.0,263.57142857143,313.0,,143.5,4,0,3,0,1
50285ca2-6592-9701-2f9e-9cbbb26700ae,2026-04-26,1,0,0,0,0,1,0,0,0,0,0,0,68.0,68.0,,,,,0,0,0,0,0
59009651-a5e1-cf24-e54d-53a39c82cd5d,2026-04-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
3700af0b-5279-d5ef-2aca-92c5c507e85c,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
adf47dbf-5916-88be-11a7-7eb66c134364,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,470.0,470.0,,,,,0,0,0,0,0
0c365306-a082-7a05-e57c-e197d23fca15,2026-04-26,3,0,0,0,0,3,0,0,0,0,0,0,22.0,22.0,,,,,0,0,0,0,0
3bfaf06f-d2a8-91a6-cf67-5e6a7e82b277,2026-04-26,11,0,0,0,0,11,0,0,0,0,0,0,163.90909090909,163.90909090909,,,,,0,0,0,0,0
a583e4b5-b529-7c95-5af3-12c551d8f5ae,2026-04-26,3,0,0,0,0,3,0,0,0,0,0,0,904.33333333333,904.33333333333,,,,,0,0,0,0,0
98e7f4a9-6ed4-f433-ce2b-9d237fa6fc81,2026-04-26,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
69c91989-66df-e4d7-a181-5b0383485a53,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,750.0,750.0,,,,,0,0,0,0,0
75f344a4-4611-b3b6-5c80-ab30daa9eaa7,2026-04-26,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
b1c8fde5-b9e3-717f-fb32-ad08179242df,2026-04-26,5,0,0,0,0,5,0,0,0,0,0,0,289.6,289.6,,,,,0,0,0,0,0
e27f4b6e-0562-e870-949f-19205bbb1063,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,748.0,748.0,,,,,0,0,0,0,0
ceede420-8909-11dc-8679-f8de582f2516,2026-04-26,7,2,0,4,6,1,0,0,0,0,0,0,486.14285714286,1.0,567.0,1379.0,,161.25,5,0,2,0,3
eab7fde5-92c9-7ca3-00d8-38484a076bb4,2026-04-26,1,0,0,0,0,1,0,0,0,0,0,0,1712.0,1712.0,,,,,0,0,0,0,0
c7f55dbb-2320-dd06-d650-1ff541f9a0a9,2026-04-26,10,1,0,0,1,9,0,0,0,0,0,0,236.9,262.22222222222,10.0,10.0,,,1,0,1,0,0
f0d0a9bd-433c-deeb-63e8-4a4c455202fa,2026-04-26,8,1,0,0,1,7,0,0,0,0,0,0,202.375,229.28571428571,15.0,15.0,,,0,0,0,0,0
e26b260b-f880-b728-73c2-c40eaeb01b87,2026-04-26,4,2,0,1,3,1,0,0,0,0,0,0,608.75,917.0,506.0,218.0,,1084.0,2,0,1,0,1
df66b318-4bbd-6dcb-d6dd-6aaf07eb7275,2026-04-26,11,4,0,2,6,5,0,0,0,0,0,0,600.45454545455,287.2,862.5,303.25,,1980.0,0,0,0,0,0
169d23ee-46b6-6035-1181-5a8f971e97d7,2026-04-26,33,0,2,10,12,21,0,0,0,0,0,0,156.18181818182,187.42857142857,103.5,,41.5,116.0,9,0,0,0,9
23fd8312-38e1-d7b8-50c7-0237873eb3c5,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
254dde98-4717-2bd8-cb81-806ddf82e5ec,2026-04-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
6e9a34df-277e-6c85-b9c2-a6d2157d7157,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,461.0,461.0,,,,,0,0,0,0,0
5e88ef75-87c3-3586-1c2b-456cbfa860ef,2026-04-26,1,0,0,0,0,1,0,0,0,0,0,0,902.0,902.0,,,,,0,0,0,0,0
abe21e26-cc0e-d6c4-f416-84aeaa58a705,2026-04-26,3,0,0,0,0,3,0,0,0,0,0,0,299.66666666667,299.66666666667,,,,,0,0,0,0,0
886be1cd-d374-b473-eb5e-5e44351e0f6c,2026-04-26,3,0,0,1,1,2,0,0,0,0,0,0,399.0,1.0,1196.0,,,1196.0,1,0,0,0,1
14db9372-9d09-672a-85de-0d41d014d971,2026-04-26,3,0,0,0,0,3,0,0,0,0,0,0,0.33333333333,0.33333333333,,,,,0,0,0,0,0
d02b8615-c9b2-83e9-6872-5b8a58a38c4c,2026-05-03,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
11c98121-b090-86f2-e35e-095856ee3c17,2026-05-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
87393e81-7495-669f-21ae-593bef161fec,2026-05-03,12,0,0,9,9,3,0,0,0,0,0,0,371.41666666667,617.66666666667,289.66666666667,,,289.66666666667,7,0,0,0,7
69908474-6ea0-cc64-1b35-c678b222244c,2026-05-03,1,0,0,0,0,1,0,0,0,0,0,0,6.0,6.0,,,,,0,0,0,0,0
0cc128b8-60e7-2d86-1000-8ed0ab803cc1,2026-05-03,5,1,0,3,4,1,0,0,0,0,0,0,604.0,7.0,753.25,1408.0,,535.0,3,0,1,0,2
db873d50-955b-d127-c12c-5e7d2c2743ff,2026-05-03,21,12,0,4,16,5,3,0,0,0,0,3,782.04761904762,497.4,871.125,394.91666666667,,2300.75,0,0,0,0,0
65ade57c-ab2d-f32c-6d04-ca4362bcd111,2026-05-03,14,11,1,0,12,2,0,0,0,0,0,0,141.28571428571,460.5,88.0,92.90909090909,35.0,,11,0,10,1,0
e4cf2d10-ba29-5a61-46d6-73c2eb8aa7c7,2026-05-03,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
86b38839-1509-0ea8-5c97-e4e69f1d98cd,2026-05-03,3,2,0,0,2,1,0,0,0,0,0,0,69.33333333333,2.0,103.0,103.0,,,1,0,1,0,0
def46aa3-a5f8-bba0-cb4f-709330253b6d,2026-05-03,19,6,0,0,6,13,0,0,0,0,0,0,96.57894736842,1.23076923077,306.0,306.0,,,2,0,2,0,0
c0e7df5b-2f09-6209-e578-cad4124ccaa9,2026-05-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
84fd6b25-b55c-ae4d-4098-b607983fdcc8,2026-05-03,2,2,0,0,2,0,0,0,0,0,0,0,20.0,,20.0,20.0,,,2,0,2,0,0
d183e97a-3463-5739-c4c8-192b31179f95,2026-05-03,1,1,0,0,1,0,0,0,0,0,0,0,94.0,,94.0,94.0,,,0,0,0,0,0
d016454a-df0f-bde2-ca7b-966e23c4bd35,2026-05-03,5,2,3,0,5,0,0,0,0,0,0,0,76.2,,76.2,143.0,32.0,,0,0,0,0,0
b1c8fde5-b9e3-717f-fb32-ad08179242df,2026-05-03,135,2,0,0,2,133,0,0,0,0,0,0,1.6962962963,0.00751879699,175.0,175.0,,,0,0,0,0,0
62e5a031-75b4-95e5-777f-b83ba05d395d,2026-05-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
33478e12-67f9-9c2c-7465-d156f591c137,2026-05-03,3,0,0,0,0,3,0,0,0,0,0,0,2.33333333333,2.33333333333,,,,,0,0,0,0,0
59009651-a5e1-cf24-e54d-53a39c82cd5d,2026-05-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
48e2700a-e001-847c-88f2-a2f32ed56e64,2026-05-03,1,1,0,0,1,0,0,0,0,0,0,0,553.0,,553.0,553.0,,,0,0,0,0,0
a583e4b5-b529-7c95-5af3-12c551d8f5ae,2026-05-03,3,0,0,0,0,3,0,0,0,0,0,0,6.0,6.0,,,,,0,0,0,0,0
66a8e0a3-0107-05c0-255b-694508dc133f,2026-05-03,3,3,0,0,3,0,0,0,0,0,0,0,323.66666666667,,323.66666666667,323.66666666667,,,3,0,3,0,0
0c365306-a082-7a05-e57c-e197d23fca15,2026-05-03,1,1,0,0,1,0,0,0,0,0,0,0,18.0,,18.0,18.0,,,1,0,1,0,0
169d23ee-46b6-6035-1181-5a8f971e97d7,2026-05-03,6,0,0,5,5,1,0,0,0,0,0,0,54.66666666667,1.0,65.6,,,65.6,4,0,0,0,4
df66b318-4bbd-6dcb-d6dd-6aaf07eb7275,2026-05-03,20,9,0,10,19,1,3,0,0,0,0,3,1352.4,2.0,1423.47368421053,1158.66666666667,,1663.1,0,0,0,0,0
abe21e26-cc0e-d6c4-f416-84aeaa58a705,2026-05-03,6,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
886be1cd-d374-b473-eb5e-5e44351e0f6c,2026-05-03,1,1,0,0,1,0,0,0,0,0,0,0,376.0,,376.0,376.0,,,1,0,1,0,0
254dde98-4717-2bd8-cb81-806ddf82e5ec,2026-05-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
3a56460b-84a9-d33e-7c45-c9c85440b43d,2026-05-03,2,2,0,0,2,0,0,0,0,0,0,0,407.5,,407.5,407.5,,,2,0,2,0,0
28d0f530-f8e8-e3d5-fe3e-a8e5d7471cf4,2026-05-03,9,1,0,1,2,7,0,0,0,0,0,0,51.88888888889,40.57142857143,92.0,80.0,,104.0,0,0,0,0,0
e26b260b-f880-b728-73c2-c40eaeb01b87,2026-05-03,2,0,0,1,1,1,0,0,0,0,0,0,2067.0,2.0,4133.0,,,4133.0,1,0,0,0,1
f0d0a9bd-433c-deeb-63e8-4a4c455202fa,2026-05-03,8,2,0,0,2,6,0,0,0,0,0,0,541.875,530.0,577.5,577.5,,,2,0,2,0,0
c1d785ec-e2bb-dc03-9846-c37f96ab665f,2026-05-03,11,8,0,0,8,3,0,0,0,0,0,0,670.45454545455,186.0,852.875,852.875,,,0,0,0,0,0
78ced8cc-bafa-8ffb-66f7-d4e32a37ad11,2026-05-03,1,0,0,0,0,1,0,0,0,0,0,0,911.0,911.0,,,,,0,0,0,0,0
91972360-80b0-4958-49b7-ae11f6b737ca,2026-05-03,1,1,0,0,1,0,0,0,0,0,0,0,1513.0,,1513.0,1513.0,,,0,0,0,0,0
24ae3621-8f12-e489-73f5-db224d1242d3,2026-05-03,6,6,0,0,6,0,3,0,0,0,0,3,347.5,,347.5,347.5,,,0,0,0,0,0
bfa48893-7a21-0fa4-e2be-97a9cbbb47ca,2026-05-03,1,1,0,0,1,0,0,0,0,0,0,0,1334.0,,1334.0,1334.0,,,0,0,0,0,0
4458838b-ab24-351e-3f09-56524168fdd1,2026-05-03,59,0,0,2,2,57,0,0,0,0,0,0,485.8813559322,491.0350877193,344.5,,,344.5,0,0,0,0,0
d362447e-0d67-f981-73b6-02a17191001f,2026-05-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
034a44d2-7805-0e84-b7d4-4dcb7f0f244d,2026-05-03,1,1,0,0,1,0,0,0,0,0,0,0,5.0,,5.0,5.0,,,0,0,0,0,0
76d780bd-840a-d20b-98e0-d710b1e73125,2026-05-03,2,0,0,0,0,2,0,0,0,0,0,0,16.0,16.0,,,,,0,0,0,0,0
a7f32d9d-7ed5-e83b-e100-04b87adeabcd,2026-05-03,11,4,1,5,10,1,0,0,0,0,0,0,288.54545454546,47.0,313.1,37.0,1052.0,387.2,1,0,0,0,1
343157b6-56bb-b51b-9809-7dfc3ec5bef1,2026-05-03,17,6,1,3,10,7,0,0,0,0,0,0,132.94117647059,12.14285714286,219.6,226.0,214.0,211.0,0,0,0,0,0
1b4583bb-fc76-a13e-39bc-9566a7c4280b,2026-05-03,14,3,2,0,5,9,0,0,0,0,0,0,193.07142857143,283.77777777778,29.8,25.0,38.0,,0,0,0,0,0
8785182c-24d6-7f79-5dc9-9ac9fd249562,2026-05-03,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
65f50475-4310-c061-588a-0013c4281df5,2026-05-03,61,0,0,12,12,49,0,0,0,0,0,0,147.44262295082,166.34693877551,72.33333333333,,,72.33333333333,9,0,0,0,9
3e51e456-f420-c291-9ea0-2b09a1b4c492,2026-05-03,1,0,0,1,1,0,0,0,0,0,0,0,54.0,,54.0,,,54.0,0,0,0,0,0
ce2d34f5-959c-32c2-14d7-cb80d1052b83,2026-05-03,22,8,0,10,18,4,0,0,0,0,0,0,819.45454545455,104.0,978.83333333333,418.0,,1427.9,15,3,7,0,8
5258db13-d15e-2df2-212d-24193af3e914,2026-05-03,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
7030e518-ffcd-942f-5bd7-88468d88d123,2026-05-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
3dea74d6-6253-e63b-6a41-e1eba6cb4cda,2026-05-03,1,0,0,0,0,1,0,0,0,0,0,0,3.0,3.0,,,,,0,0,0,0,0
6f839a22-bcfd-8a3b-2e70-951c6674d89c,2026-05-03,1,0,0,1,1,0,0,0,0,0,0,0,15.0,,15.0,,,15.0,0,0,0,0,0
b950741e-e5d5-31e5-b7bd-a2b94c5b2a45,2026-05-03,3,0,0,0,0,3,0,0,0,0,0,0,32.33333333333,32.33333333333,,,,,0,0,0,0,0
5552737a-8fac-ec4c-5390-c6dcaedffc62,2026-05-03,6,0,0,1,1,5,0,0,0,0,0,0,10.0,0.0,71.0,,,71.0,0,0,0,0,0
630af2ca-f154-7cc9-2f4a-2b77f7e7876a,2026-05-03,2,0,0,1,1,1,0,0,0,0,0,0,20.5,3.0,38.0,,,38.0,1,0,0,0,1
88df5d78-2875-0e48-4f24-7e5887fa7ccb,2026-05-03,2,0,0,0,0,2,0,0,0,0,0,0,14.0,14.0,,,,,0,0,0,0,0
afb1588e-9ed5-93ba-b6b4-5b09178f28cb,2026-05-03,4,2,0,0,2,2,0,0,0,0,0,0,102.5,11.0,194.0,194.0,,,0,0,0,0,0
ab0e793c-922c-a546-1e96-a7e20fbfa785,2026-05-03,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
2ad6c899-c22b-8477-5480-cba533a9b97a,2026-05-03,5,5,0,0,5,0,0,0,0,0,0,0,39.4,,39.4,39.4,,,5,0,5,0,0
dd84d358-e88c-1e33-c093-90ff17ed4367,2026-05-10,1,1,0,0,1,0,0,0,0,0,0,0,1856.0,,1856.0,1856.0,,,0,0,0,0,0
343157b6-56bb-b51b-9809-7dfc3ec5bef1,2026-05-10,9,4,0,0,4,5,0,0,0,0,0,0,261.55555555556,223.4,309.5,309.5,,,0,0,0,0,0
ca019e9f-64bd-3d7f-8ba9-1117421aea29,2026-05-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
c1d785ec-e2bb-dc03-9846-c37f96ab665f,2026-05-10,4,1,1,1,3,1,0,0,0,0,0,0,41.0,9.0,51.33333333333,122.0,29.0,4.0,0,0,0,0,0
4458838b-ab24-351e-3f09-56524168fdd1,2026-05-10,48,0,0,0,0,48,0,0,0,0,0,0,863.6875,863.6875,,,,,0,0,0,0,0
91972360-80b0-4958-49b7-ae11f6b737ca,2026-05-10,7,1,0,0,1,6,0,0,0,0,0,0,624.28571428571,684.16666666667,267.0,267.0,,,0,0,0,0,0
24ae3621-8f12-e489-73f5-db224d1242d3,2026-05-10,6,6,0,0,6,0,3,0,0,0,0,3,361.0,,361.0,361.0,,,0,0,0,0,0
ce2d34f5-959c-32c2-14d7-cb80d1052b83,2026-05-10,1,1,0,0,1,0,0,0,0,0,0,0,96.0,,96.0,96.0,,,0,0,0,0,0
5258db13-d15e-2df2-212d-24193af3e914,2026-05-10,3,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
8785182c-24d6-7f79-5dc9-9ac9fd249562,2026-05-10,1,0,0,1,1,0,0,0,0,0,0,0,42.0,,42.0,,,42.0,1,0,0,0,1
65f50475-4310-c061-588a-0013c4281df5,2026-05-10,12,0,0,7,7,5,0,0,0,0,0,0,221.08333333333,505.6,18.0,,,18.0,5,0,0,0,5
1b4583bb-fc76-a13e-39bc-9566a7c4280b,2026-05-10,2,0,0,2,2,0,0,0,0,0,0,0,917.0,,917.0,,,917.0,0,0,0,0,0
f13ff83d-6efb-2358-1be9-2c3d123c3530,2026-05-10,1,1,0,0,1,0,0,0,0,0,0,0,10.0,,10.0,10.0,,,1,0,1,0,0
b950741e-e5d5-31e5-b7bd-a2b94c5b2a45,2026-05-10,19,0,0,1,1,18,0,0,0,0,0,0,160.73684210526,163.72222222222,108.0,,,108.0,0,0,0,0,0
e4e7d32c-41d8-8ae5-4855-4a93e111daa6,2026-05-10,16,1,4,11,16,0,0,0,0,0,0,0,775.6875,,775.6875,5.0,1918.5,431.18181818182,0,0,0,0,0
6f839a22-bcfd-8a3b-2e70-951c6674d89c,2026-05-10,1,1,0,0,1,0,0,0,0,0,0,0,1234.0,,1234.0,1234.0,,,0,0,0,0,0
7030e518-ffcd-942f-5bd7-88468d88d123,2026-05-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
dd4f770c-d6ba-d4eb-0822-e7c6df575129,2026-05-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
2ad6c899-c22b-8477-5480-cba533a9b97a,2026-05-10,6,5,0,0,5,1,0,0,0,0,0,0,499.33333333333,2.0,599.0,599.0,,,5,0,5,0,0
563f71c5-1148-b938-3c8e-ce179379137d,2026-05-10,3,3,0,0,3,0,0,0,0,0,0,0,283.66666666667,,283.66666666667,283.66666666667,,,3,0,3,0,0
630af2ca-f154-7cc9-2f4a-2b77f7e7876a,2026-05-10,4,0,0,4,4,0,0,0,0,0,0,0,124.5,,124.5,,,124.5,0,0,0,0,0
87393e81-7495-669f-21ae-593bef161fec,2026-05-10,11,0,2,8,10,1,0,0,0,0,0,0,85.0,60.0,87.7,,191.0,61.875,10,0,0,2,8
1f5f3fb5-079a-62d2-43eb-45ebe2c2ddca,2026-05-10,1,0,1,0,1,0,0,0,0,0,0,0,498.0,,498.0,,498.0,,1,0,0,1,0
cf990179-095f-576b-1d8d-e7811941904c,2026-05-10,4,1,0,1,2,2,0,0,0,0,0,0,142.25,106.5,178.5,334.0,,23.0,0,0,0,0,0
43323443-ae06-e4af-9452-d10113768b8c,2026-05-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
